score,taget
1.0,1
0.998,1
1.0,1
0.682,1
1.0,1
0.99,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.997,1
1.0,1
0.997,1
1.0,1
0.95,1
1.0,1
1.0,1
1.0,1
1.0,1
0.952,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.997,1
1.0,1
1.0,1
1.0,1
0.96,1
0.965,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.985,1
1.0,1
1.0,1
1.0,1
0.999,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.912,1
0.992,1
0.999,1
1.0,1
1.0,1
0.997,1
1.0,1
1.0,1
1.0,1
1.0,1
